sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,category_display_name,rejection_reason
S000053304,2025-11-08,C012479,Maryam,Moradi,maryam.moradi12479@example.com,09103527493,Qom,2022-12-10,P00321,Classic Desk 321,electronics,261.02,359.94,B026,Central Branch 26,Mashhad,partner,10,5,cash,2023-05-29,-49,75,Electronics,negative stock quantity
S000055525,2025-04-19,C012960,Neda,Jafari,neda.jafari12960@example.com,09696212485,Qom,2024-03-17,P00233,Classic Sneakers 233,health,288.51,681.33,B015,Outlet Branch 15,Isfahan,partner,6,0,online,2024-07-03,-47,30,Health,negative stock quantity
S000057746,2023-04-27,C009890,Mina,Karimi,mina.karimi9890@example.com,09484537589,Tehran,2021-07-28,P00165,Nova Desk 165,sports,232.6,637.33,B039,Mall Branch 39,Shiraz,online,6,5,card,2025-07-31,-9,75,Sports,negative stock quantity
S000059967,2025-05-11,C015019,Mina,Rahimi,mina.rahimi15019@example.com,09918392276,Tehran,2024-06-18,P00032,Smart Cream 32,automotive,288.21,344.32,B037,Bazaar Branch 37,Tehran,online,6,25,online,2025-12-25,-46,20,Automotive,negative stock quantity
S000062188,2025-06-20,C026038,Mina,Rahimi,mina.rahimi26038@example.com,09830601262,Shiraz,2022-11-07,P00356,Basic Desk 356,pets,157.9,309.83,B032,Central Branch 32,Shiraz,partner,8,25,online,2023-06-05,-29,75,Pets,negative stock quantity
S000064409,2024-05-13,C034117,Yasin,Mohammadi,yasin.mohammadi34117@example.com,09234611055,Tehran,2021-11-05,P00255,Classic Sneakers 255,music,107.06,262.05,B001,Central Branch 1,Rasht,online,4,25,card,2024-12-06,-21,75,Music,negative stock quantity
S000066630,2023-10-22,C028144,Mina,Ahmadi,mina.ahmadi28144@example.com,09812077694,Tehran,2024-07-25,P00169,Plus Cream 169,grocery,233.72,392.58,B030,Airport Branch 30,Mashhad,mobile,1,5,cash,2025-01-21,-1,20,Grocery,negative stock quantity
S000068851,2023-10-07,C035324,Amir,Karimi,amir.karimi35324@example.com,09329174118,Tabriz,2024-04-29,P00353,Max Headphones 353,health,273.14,584.02,B002,Mall Branch 2,Karaj,partner,5,25,card,2025-08-20,-50,10,Health,negative stock quantity
S000071072,2025-06-11,C003509,Yasin,Jafari,yasin.jafari3509@example.com,09918937789,Isfahan,2020-12-01,P00469,Prime Desk 469,grocery,73.29,87.48,B005,South Branch 5,Tehran,online,2,5,cash,2024-11-18,-46,30,Grocery,negative stock quantity
S000073293,2024-10-24,C020393,Hana,Akbari,hana.akbari20393@example.com,09919496250,Tabriz,2022-01-21,P00249,Max Sneakers 249,grocery,309.04,808.45,B024,Outlet Branch 24,Tehran,store,4,20,online,2023-01-21,-6,40,Grocery,negative stock quantity
S000075514,2025-10-09,C040397,Arman,Jafari,arman.jafari40397@example.com,09140555661,Mashhad,2020-07-20,P00099,Plus Puzzle 99,gaming,26.79,45.95,B019,Bazaar Branch 19,Shiraz,mobile,2,25,online,2025-10-05,-25,40,Gaming,negative stock quantity
S000077735,2024-01-25,C035115,Sara,Mohammadi,sara.mohammadi35115@example.com,09845712660,Shiraz,2023-09-16,P00029,Smart Ball 29,grocery,145.16,224.66,B024,Outlet Branch 24,Tehran,store,4,15,online,2025-12-02,-11,50,Grocery,negative stock quantity
S000079956,2024-11-01,C033318,Yasin,Salehi,yasin.salehi33318@example.com,09163027906,Tabriz,2021-11-26,P00069,Eco Ball 69,grocery,41.97,62.04,B031,North Branch 31,Tehran,store,8,0,online,2025-09-09,-39,50,Grocery,negative stock quantity
S000082177,2023-10-09,C007589,Amir,Rostami,amir.rostami7589@example.com,09595586415,Isfahan,2020-12-20,P00287,Nova Shirt 287,clothing,104.62,257.48,B019,Bazaar Branch 19,Shiraz,mobile,1,20,online,2023-08-10,-19,100,Clothing,negative stock quantity
S000084398,2023-12-17,C011658,Mina,Rahimi,mina.rahimi11658@example.com,09507726041,Karaj,2022-05-08,P00165,Nova Desk 165,sports,232.6,637.33,B005,South Branch 5,Tehran,online,6,25,cash,2024-08-14,-7,100,Sports,negative stock quantity
S000086619,2024-03-17,C020333,Ali,Rostami,ali.rostami20333@example.com,09787418829,Rasht,2023-02-13,P00191,Classic Notebook 191,garden,121.31,242.46,B019,Bazaar Branch 19,Shiraz,mobile,8,0,wallet,2025-08-13,-5,100,Garden,negative stock quantity
S000088840,2023-07-10,C041852,Hana,Ahmadi,hana.ahmadi41852@example.com,09982445171,Tehran,2021-10-04,P00484,Classic Mixer 484,beauty,335.8,844.89,B029,North Branch 29,Tehran,mobile,4,0,card,2023-09-11,-32,10,Beauty,negative stock quantity
S000091061,2024-09-01,C004224,Leila,Jafari,leila.jafari4224@example.com,09975164910,Isfahan,2020-11-11,P00313,Pro Mixer 313,health,81.26,160.74,B009,South Branch 9,Isfahan,store,2,0,wallet,2024-12-10,-33,50,Health,negative stock quantity
S000093282,2024-03-11,C009225,Leila,Mohammadi,leila.mohammadi9225@example.com,09205310443,Tehran,2021-06-19,P00172,Max Cream 172,automotive,255.92,403.54,B016,North Branch 16,Rasht,online,3,25,wallet,2023-02-21,-8,75,Automotive,negative stock quantity
S000095503,2025-10-19,C035196,Ali,Karimi,ali.karimi35196@example.com,09192927748,Qom,2022-01-07,P00022,Eco Coffee 22,home appliances,177.76,303.68,B025,Bazaar Branch 25,Tehran,mobile,2,0,wallet,2023-10-28,-47,30,Home Appliances,negative stock quantity
S000097724,2025-05-23,C044183,Omid,Rahimi,omid.rahimi44183@example.com,09347241682,Shiraz,2020-08-29,P00480,Plus Desk 480,furniture,166.69,265.11,B036,Express Branch 36,Tehran,store,2,0,card,2025-06-28,-23,75,Furniture,negative stock quantity
S000099945,2024-09-05,C016482,Mina,Mohammadi,mina.mohammadi16482@example.com,09505704264,Isfahan,2022-06-08,P00383,Basic Ball 383,books,246.85,639.81,B034,Express Branch 34,Isfahan,partner,1,5,wallet,2023-02-06,-39,75,Books,negative stock quantity
S000102166,2025-06-10,C046804,Mina,Karimi,mina.karimi46804@example.com,09474971564,Tabriz,2021-06-10,P00357,Classic Shirt 357,baby,323.67,832.68,B037,Bazaar Branch 37,Tehran,online,4,0,cash,2025-05-21,-20,75,Baby,negative stock quantity
S000104387,2024-01-28,C026014,Hana,Akbari,hana.akbari26014@example.com,09420705398,Tehran,2021-02-10,P00176,Nova Coffee 176,pets,271.52,372.77,B028,Express Branch 28,Isfahan,partner,4,15,online,2025-06-03,-33,40,Pets,negative stock quantity
S000106608,2023-02-03,C015922,Reza,Moradi,reza.moradi15922@example.com,09852467864,Tehran,2024-01-14,P00135,Plus Mixer 135,music,318.36,542.98,B019,Bazaar Branch 19,Shiraz,mobile,1,0,wallet,2024-02-24,-19,20,Music,negative stock quantity
S000108829,2025-07-24,C009927,Mina,Ahmadi,mina.ahmadi9927@example.com,09922964651,Qom,2021-07-20,P00381,Nova Puzzle 381,electronics,163.77,238.64,B028,Express Branch 28,Isfahan,partner,5,5,card,2023-03-13,-41,30,Electronics,negative stock quantity
S000111050,2024-08-25,C013316,Yasin,Hosseini,yasin.hosseini13316@example.com,09763538834,Tehran,2024-06-18,P00019,Pro Coffee 19,gaming,77.76,112.44,B019,Bazaar Branch 19,Shiraz,mobile,4,0,cash,2025-02-10,-37,75,Gaming,negative stock quantity
S000113271,2024-06-21,C036634,Neda,Salehi,neda.salehi36634@example.com,09768483715,Tehran,2020-05-03,P00160,Nova Coffee 160,furniture,334.31,436.72,B015,Outlet Branch 15,Isfahan,partner,4,0,wallet,2023-08-12,-34,40,Furniture,negative stock quantity
S000115492,2025-07-26,C037977,Leila,Akbari,leila.akbari37977@example.com,09576468862,Qom,2023-12-13,P00239,Plus Cream 239,gaming,283.27,706.9,B037,Bazaar Branch 37,Tehran,online,2,0,card,2025-05-23,-29,10,Gaming,negative stock quantity
S000117713,2023-07-17,C004797,Ali,Rahimi,ali.rahimi4797@example.com,09714055603,Shiraz,2022-06-02,P00355,Nova Headphones 355,music,231.45,288.14,B038,East Branch 38,Tehran,mobile,5,0,online,2024-10-23,-24,20,Music,negative stock quantity
S000119934,2025-10-22,C038511,Mina,Rostami,mina.rostami38511@example.com,09641792190,Tehran,2024-03-12,P00308,Plus Mixer 308,shoes,387.27,448.11,B004,Bazaar Branch 4,Rasht,partner,2,20,wallet,2024-09-30,-45,30,Shoes,negative stock quantity
S000122155,2023-09-29,C039191,Omid,Ahmadi,omid.ahmadi39191@example.com,09134234713,Tehran,2023-01-10,P00182,Eco Cream 182,home appliances,349.26,822.32,B007,Central Branch 7,Qom,partner,2,0,card,2024-07-10,-21,40,Home Appliances,negative stock quantity
S000124376,2025-02-19,C011132,Yasin,Moradi,yasin.moradi11132@example.com,09332884855,Rasht,2024-08-17,P00090,Basic Shirt 90,office,18.52,40.15,B040,Outlet Branch 40,Tehran,online,8,10,wallet,2024-08-07,-7,20,Office,negative stock quantity
S000126597,2025-06-27,C041425,Reza,Moradi,reza.moradi41425@example.com,09549808029,Isfahan,2022-04-27,P00264,Pro Desk 264,beauty,281.41,612.86,B004,Bazaar Branch 4,Rasht,partner,2,0,card,2024-08-22,-40,10,Beauty,negative stock quantity
S000128818,2024-05-26,C008473,Hana,Hosseini,hana.hosseini8473@example.com,09506321822,Mashhad,2022-12-13,P00419,Prime Cream 419,gaming,154.82,206.51,B014,Bazaar Branch 14,Shiraz,mobile,5,20,card,2024-06-04,-5,10,Gaming,negative stock quantity
S000131039,2023-06-08,C000473,Sara,Mohammadi,sara.mohammadi473@example.com,09817087513,Isfahan,2023-12-24,P00161,Nova Puzzle 161,electronics,327.64,748.18,B020,North Branch 20,Shiraz,online,6,10,card,2025-10-11,-14,20,Electronics,negative stock quantity
S000133260,2024-06-06,C013849,Leila,Karimi,leila.karimi13849@example.com,09434236254,Tehran,2023-01-31,P00420,Smart Puzzle 420,furniture,101.83,151.61,B023,Bazaar Branch 23,Rasht,mobile,3,25,card,2023-11-19,-31,10,Furniture,negative stock quantity
S000135481,2023-03-20,C045591,Yasin,Karimi,yasin.karimi45591@example.com,09388772034,Tehran,2024-10-02,P00108,Smart Shirt 108,shoes,359.95,495.27,B031,North Branch 31,Tehran,store,6,10,card,2024-12-12,-12,20,Shoes,negative stock quantity
S000137702,2024-05-10,C003549,Mina,Moradi,mina.moradi3549@example.com,09727469465,Qom,2024-04-21,P00009,Smart Sneakers 9,grocery,111.74,136.39,B002,Mall Branch 2,Karaj,partner,1,15,online,2024-01-10,-41,75,Grocery,negative stock quantity
S000139923,2025-02-16,C026911,Neda,Salehi,neda.salehi26911@example.com,09146818459,Isfahan,2023-11-13,P00336,Max Mixer 336,pets,176.9,250.81,B017,Express Branch 17,Tehran,online,8,5,wallet,2024-08-11,-19,100,Pets,negative stock quantity
S000142144,2025-05-06,C012633,Omid,Hosseini,omid.hosseini12633@example.com,09657029055,Isfahan,2021-01-06,P00230,Eco Puzzle 230,office,255.77,608.45,B028,Express Branch 28,Isfahan,partner,8,25,cash,2025-05-27,-17,20,Office,negative stock quantity
S000144365,2024-03-22,C008172,Amir,Jafari,amir.jafari8172@example.com,09455705427,Shiraz,2021-05-06,P00459,Classic Sneakers 459,gaming,36.87,67.96,B017,Express Branch 17,Tehran,online,2,5,online,2023-01-17,-3,10,Gaming,negative stock quantity
S000146586,2025-06-03,C002888,Sara,Karimi,sara.karimi2888@example.com,09442880849,Tehran,2024-03-22,P00054,Basic Headphones 54,jewelry,88.47,240.45,B029,North Branch 29,Tehran,mobile,2,5,card,2023-09-06,-2,50,Jewelry,negative stock quantity
S000148807,2024-04-05,C034053,Leila,Karimi,leila.karimi34053@example.com,09978572867,Karaj,2021-03-07,P00399,Smart Ball 399,gaming,139.74,282.62,B021,Airport Branch 21,Tehran,online,3,10,wallet,2023-01-28,-26,30,Gaming,negative stock quantity
S000151028,2023-09-16,C022264,Ali,Salehi,ali.salehi22264@example.com,09822612416,Shiraz,2024-11-02,P00273,Nova Cream 273,health,112.11,158.93,B035,Mall Branch 35,Isfahan,mobile,1,0,card,2024-07-02,-6,40,Health,negative stock quantity
S000153249,2024-07-15,C027173,Ali,Rahimi,ali.rahimi27173@example.com,09334976989,Rasht,2022-10-31,P00081,Eco Coffee 81,electronics,267.58,643.87,B040,Outlet Branch 40,Tehran,online,3,0,card,2023-04-11,-45,20,Electronics,negative stock quantity
S000155470,2023-10-21,C044077,Arman,Akbari,arman.akbari44077@example.com,09685489588,Tehran,2023-06-30,P00133,Eco Shirt 133,health,341.92,713.88,B025,Bazaar Branch 25,Tehran,mobile,4,5,card,2025-07-02,-34,20,Health,negative stock quantity
S000157691,2023-01-13,C029444,Hana,Karimi,hana.karimi29444@example.com,09332178617,Tehran,2022-10-11,P00039,Mini Shirt 39,gaming,160.85,364.32,B015,Outlet Branch 15,Isfahan,partner,8,5,wallet,2025-01-13,-13,10,Gaming,negative stock quantity
S000159912,2024-11-14,C031118,Neda,Hosseini,neda.hosseini31118@example.com,09480116081,Isfahan,2024-10-12,P00129,Max Sneakers 129,grocery,52.81,102.47,B040,Outlet Branch 40,Tehran,online,8,25,online,2023-04-14,-18,20,Grocery,negative stock quantity
S000162133,2024-04-19,C034453,Hana,Hosseini,hana.hosseini34453@example.com,09892635770,Shiraz,2023-10-13,P00260,Pro Puzzle 260,furniture,232.98,402.89,B021,Airport Branch 21,Tehran,online,1,0,cash,2024-04-25,-39,75,Furniture,negative stock quantity
S000164354,2024-10-10,C021452,Maryam,Ahmadi,maryam.ahmadi21452@example.com,09213125521,Tehran,2021-04-11,P00335,Prime Shirt 335,music,134.04,309.67,B004,Bazaar Branch 4,Rasht,partner,1,0,card,2025-04-28,-16,40,Music,negative stock quantity
S000166575,2023-02-19,C022466,Reza,Karimi,reza.karimi22466@example.com,09545884342,Tehran,2023-06-13,P00098,Plus Shirt 98,travel,18.48,50.59,B033,South Branch 33,Isfahan,online,1,15,cash,2023-08-25,-45,40,Travel,negative stock quantity
S000168796,2023-11-01,C044294,Leila,Rahimi,leila.rahimi44294@example.com,09175892532,Karaj,2021-04-03,P00215,Mini Puzzle 215,music,73.52,87.63,B010,Central Branch 10,Rasht,mobile,1,0,online,2024-10-21,-13,50,Music,negative stock quantity
S000171017,2025-12-31,C044429,Leila,Moradi,leila.moradi44429@example.com,09517495946,Rasht,2020-01-16,P00103,Nova Ball 103,books,327.2,674.75,B023,Bazaar Branch 23,Rasht,mobile,2,5,card,2023-09-28,-2,30,Books,negative stock quantity
S000173238,2023-06-04,C019202,Mina,Karimi,mina.karimi19202@example.com,09980569555,Shiraz,2021-11-27,P00073,Mini Notebook 73,health,211.95,460.24,B011,Central Branch 11,Tehran,partner,4,5,card,2024-04-02,-43,50,Health,negative stock quantity
S000175459,2023-10-25,C023283,Neda,Rostami,neda.rostami23283@example.com,09491017743,Karaj,2022-05-27,P00103,Nova Ball 103,books,327.2,674.75,B020,North Branch 20,Shiraz,online,3,0,online,2025-03-22,-9,10,Books,negative stock quantity
S000177680,2024-07-17,C037040,Leila,Hosseini,leila.hosseini37040@example.com,09428441116,Shiraz,2022-10-17,P00482,Classic Coffee 482,home appliances,63.22,175.51,B004,Bazaar Branch 4,Rasht,partner,2,25,card,2024-10-27,-18,75,Home Appliances,negative stock quantity
S000179901,2025-03-19,C005773,Mina,Karimi,mina.karimi5773@example.com,09622489642,Isfahan,2021-03-03,P00110,Prime Sneakers 110,office,158.2,278.01,B006,North Branch 6,Tehran,online,3,0,online,2025-10-04,-43,75,Office,negative stock quantity
S000182122,2024-09-28,C026965,Yasin,Mohammadi,yasin.mohammadi26965@example.com,09782008271,Karaj,2021-03-20,P00236,Pro Puzzle 236,pets,157.58,186.29,B029,North Branch 29,Tehran,mobile,5,15,cash,2023-02-23,-49,40,Pets,negative stock quantity
S000184343,2025-10-20,C049379,Sara,Ahmadi,sara.ahmadi49379@example.com,09252983927,Tehran,2022-03-22,P00424,Eco Coffee 424,beauty,295.17,614.82,B036,Express Branch 36,Tehran,store,2,20,wallet,2023-03-03,-15,10,Beauty,negative stock quantity
S000186564,2025-02-28,C013102,Reza,Karimi,reza.karimi13102@example.com,09333507291,Isfahan,2023-05-16,P00012,Classic Headphones 12,automotive,167.7,202.09,B025,Bazaar Branch 25,Tehran,mobile,2,0,card,2025-08-09,-20,30,Automotive,negative stock quantity
S000188785,2024-09-27,C049207,Arman,Akbari,arman.akbari49207@example.com,09857421397,Isfahan,2020-10-26,P00127,Max Coffee 127,clothing,116.97,270.98,B021,Airport Branch 21,Tehran,online,3,5,online,2023-06-06,-26,75,Clothing,negative stock quantity
S000191006,2024-05-15,C039133,Sara,Rahimi,sara.rahimi39133@example.com,09266208698,Rasht,2021-09-21,P00181,Nova Puzzle 181,electronics,388.81,795.0,B014,Bazaar Branch 14,Shiraz,mobile,3,0,card,2023-11-05,-3,50,Electronics,negative stock quantity
S000193227,2023-01-08,C040922,Mina,Rostami,mina.rostami40922@example.com,09905358688,Karaj,2022-06-26,P00300,Max Cream 300,furniture,315.26,670.68,B025,Bazaar Branch 25,Tehran,mobile,5,0,wallet,2024-04-29,-2,10,Furniture,negative stock quantity
S000195448,2024-02-20,C008346,Arman,Mohammadi,arman.mohammadi8346@example.com,09737622438,Qom,2023-09-13,P00008,Pro Desk 8,shoes,240.22,589.41,B005,South Branch 5,Tehran,online,2,5,online,2023-08-07,-8,30,Shoes,negative stock quantity
S000197669,2024-03-01,C038696,Arman,Hosseini,arman.hosseini38696@example.com,09264699617,Qom,2022-01-10,P00380,Pro Notebook 380,furniture,132.42,291.35,B008,West Branch 8,Isfahan,store,3,20,card,2024-04-05,-15,30,Furniture,negative stock quantity
S000199890,2024-10-27,C019611,Amir,Moradi,amir.moradi19611@example.com,09778233952,Tehran,2023-06-14,P00247,Plus Desk 247,clothing,153.59,302.38,B018,North Branch 18,Tabriz,partner,3,20,card,2024-09-05,-42,75,Clothing,negative stock quantity
S000202111,2023-01-29,C014688,Maryam,Jafari,maryam.jafari14688@example.com,09918099252,Qom,2020-09-30,P00013,Plus Notebook 13,health,217.38,305.51,B031,North Branch 31,Tehran,store,4,0,online,2025-03-11,-31,10,Health,negative stock quantity
S000204332,2023-09-17,C028171,Arman,Karimi,arman.karimi28171@example.com,09533625230,Tehran,2022-05-06,P00325,Pro Sneakers 325,sports,168.9,456.16,B025,Bazaar Branch 25,Tehran,mobile,1,20,online,2025-11-22,-18,75,Sports,negative stock quantity
S000206553,2024-12-08,C037872,Amir,Salehi,amir.salehi37872@example.com,09901408436,Karaj,2021-03-24,P00394,Pro Puzzle 394,jewelry,301.92,551.85,B028,Express Branch 28,Isfahan,partner,10,0,cash,2025-06-07,-50,20,Jewelry,negative stock quantity
S000208774,2024-06-06,C018523,Reza,Rostami,reza.rostami18523@example.com,09111451822,Isfahan,2020-06-03,P00105,Pro Puzzle 105,sports,150.03,375.07,B011,Central Branch 11,Tehran,partner,5,10,wallet,2024-08-16,-15,75,Sports,negative stock quantity
S000210995,2023-02-17,C008753,Reza,Salehi,reza.salehi8753@example.com,09315043657,Isfahan,2021-04-23,P00321,Classic Desk 321,electronics,261.02,359.94,B016,North Branch 16,Rasht,online,2,0,wallet,2023-10-01,-16,20,Electronics,negative stock quantity
S000213216,2025-04-19,C047887,Amir,Hosseini,amir.hosseini47887@example.com,09459982894,Tehran,2021-04-07,P00355,Nova Headphones 355,music,231.45,288.14,B002,Mall Branch 2,Karaj,partner,10,0,online,2025-05-17,-16,30,Music,negative stock quantity
S000215437,2023-01-09,C004671,Reza,Akbari,reza.akbari4671@example.com,09522166686,Mashhad,2023-04-30,P00369,Pro Desk 369,grocery,82.64,102.81,B004,Bazaar Branch 4,Rasht,partner,8,0,online,2025-06-29,-40,100,Grocery,negative stock quantity
S000217658,2024-10-12,C027633,Maryam,Hosseini,maryam.hosseini27633@example.com,09491177788,Mashhad,2023-10-29,P00420,Smart Puzzle 420,furniture,101.83,151.61,B003,Bazaar Branch 3,Karaj,online,5,5,card,2023-10-01,-17,20,Furniture,negative stock quantity
S000219879,2025-11-04,C004858,Maryam,Rostami,maryam.rostami4858@example.com,09233491252,Shiraz,2020-03-17,P00456,Pro Desk 456,pets,341.2,753.86,B018,North Branch 18,Tabriz,partner,2,25,card,2024-08-19,-16,100,Pets,negative stock quantity
S000222100,2024-09-19,C019438,Maryam,Jafari,maryam.jafari19438@example.com,09548706865,Tehran,2022-07-14,P00240,Classic Mixer 240,furniture,231.53,472.09,B008,West Branch 8,Isfahan,store,1,10,cash,2025-04-19,-32,40,Furniture,negative stock quantity
S000224321,2024-05-06,C041347,Yasin,Rahimi,yasin.rahimi41347@example.com,09432131527,Shiraz,2023-07-17,P00345,Pro Notebook 345,sports,377.52,887.44,B012,South Branch 12,Mashhad,online,8,15,card,2025-03-24,-9,40,Sports,negative stock quantity
S000226542,2024-05-18,C001297,Reza,Ahmadi,reza.ahmadi1297@example.com,09331356272,Shiraz,2022-02-09,P00470,Nova Notebook 470,office,126.78,262.45,B027,Express Branch 27,Shiraz,store,1,0,card,2024-04-05,-1,10,Office,negative stock quantity
S000228763,2025-05-31,C011848,Sara,Karimi,sara.karimi11848@example.com,09837632762,Tehran,2021-08-12,P00221,Eco Ball 221,electronics,159.84,202.3,B034,Express Branch 34,Isfahan,partner,2,25,online,2023-02-04,-6,75,Electronics,negative stock quantity
S000230984,2024-03-29,C024356,Sara,Hosseini,sara.hosseini24356@example.com,09891481218,Karaj,2022-03-01,P00345,Pro Notebook 345,sports,377.52,887.44,B032,Central Branch 32,Shiraz,partner,5,0,card,2024-12-29,-18,40,Sports,negative stock quantity
S000233205,2025-05-08,C003005,Yasin,Mohammadi,yasin.mohammadi3005@example.com,09593364765,Rasht,2024-10-24,P00279,Mini Shirt 279,gaming,295.19,674.12,B020,North Branch 20,Shiraz,online,6,15,online,2024-11-18,-8,10,Gaming,negative stock quantity
S000235426,2024-06-26,C030273,Mina,Hosseini,mina.hosseini30273@example.com,09967743316,Tabriz,2022-06-25,P00331,Classic Coffee 331,garden,24.75,35.69,B013,Outlet Branch 13,Mashhad,mobile,1,25,online,2025-07-19,-37,100,Garden,negative stock quantity
S000237647,2025-11-29,C001445,Reza,Ahmadi,reza.ahmadi1445@example.com,09504378331,Karaj,2023-09-20,P00373,Pro Puzzle 373,health,394.19,520.69,B016,North Branch 16,Rasht,online,3,25,card,2025-01-16,-2,50,Health,negative stock quantity
S000239868,2025-03-08,C027036,Amir,Hosseini,amir.hosseini27036@example.com,09234980067,Tehran,2021-05-25,P00123,Pro Mixer 123,books,125.88,338.14,B014,Bazaar Branch 14,Shiraz,mobile,1,20,card,2025-08-16,-17,30,Books,negative stock quantity
S000242089,2024-12-15,C026526,Yasin,Rahimi,yasin.rahimi26526@example.com,09527489978,Tabriz,2022-02-05,P00175,Smart Sneakers 175,music,258.3,449.81,B023,Bazaar Branch 23,Rasht,mobile,2,15,online,2024-03-04,-30,40,Music,negative stock quantity
S000244310,2025-02-03,C006413,Hana,Akbari,hana.akbari6413@example.com,09528788271,Qom,2021-07-24,P00049,Max Notebook 49,grocery,105.19,180.1,B008,West Branch 8,Isfahan,store,8,0,cash,2024-03-08,-7,50,Grocery,negative stock quantity
S000246531,2025-02-22,C015373,Omid,Rostami,omid.rostami15373@example.com,09368009933,Shiraz,2024-09-18,P00368,Basic Sneakers 368,shoes,190.32,413.01,B008,West Branch 8,Isfahan,store,8,20,online,2023-09-30,-13,40,Shoes,negative stock quantity
S000248752,2024-01-30,C044060,Sara,Salehi,sara.salehi44060@example.com,09736737944,Tehran,2021-11-26,P00285,Nova Ball 285,sports,11.64,21.17,B021,Airport Branch 21,Tehran,online,8,20,online,2025-03-09,-17,20,Sports,negative stock quantity
S000250973,2024-10-19,C005188,Amir,Hosseini,amir.hosseini5188@example.com,09174887063,Tehran,2024-02-18,P00028,Prime Puzzle 28,shoes,181.09,267.99,B004,Bazaar Branch 4,Rasht,partner,3,10,cash,2025-07-25,-5,75,Shoes,negative stock quantity
S000253194,2025-02-04,C032399,Arman,Akbari,arman.akbari32399@example.com,09550424342,Isfahan,2020-09-01,P00173,Max Sneakers 173,health,70.99,167.61,B015,Outlet Branch 15,Isfahan,partner,1,10,cash,2024-07-22,-20,75,Health,negative stock quantity
S000255415,2024-12-30,C008690,Maryam,Mohammadi,maryam.mohammadi8690@example.com,09973237528,Qom,2023-12-13,P00359,Basic Sneakers 359,gaming,70.94,125.13,B004,Bazaar Branch 4,Rasht,partner,3,0,card,2023-09-17,-30,30,Gaming,negative stock quantity
S000257636,2025-11-01,C042920,Arman,Ahmadi,arman.ahmadi42920@example.com,09948836974,Tehran,2023-12-23,P00090,Basic Shirt 90,office,18.52,40.15,B020,North Branch 20,Shiraz,online,1,0,online,2023-12-20,-35,10,Office,negative stock quantity
S000259857,2025-10-15,C044266,Yasin,Hosseini,yasin.hosseini44266@example.com,09880554906,Isfahan,2020-07-31,P00491,Classic Desk 491,garden,287.98,508.98,B021,Airport Branch 21,Tehran,online,2,0,wallet,2024-12-27,-2,10,Garden,negative stock quantity
S000262078,2025-02-25,C023705,Yasin,Hosseini,yasin.hosseini23705@example.com,09942843987,Tehran,2024-10-06,P00131,Pro Shirt 131,garden,34.95,77.2,B033,South Branch 33,Isfahan,online,1,0,cash,2024-04-28,-33,20,Garden,negative stock quantity
S000264299,2024-11-27,C048585,Maryam,Mohammadi,maryam.mohammadi48585@example.com,09992625088,Tehran,2023-11-03,P00142,Nova Headphones 142,home appliances,364.26,863.13,B029,North Branch 29,Tehran,mobile,2,25,wallet,2025-05-26,-44,20,Home Appliances,negative stock quantity
S000266520,2024-12-11,C023123,Amir,Hosseini,amir.hosseini23123@example.com,09550500238,Karaj,2020-09-07,P00161,Nova Puzzle 161,electronics,327.64,748.18,B023,Bazaar Branch 23,Rasht,mobile,4,25,wallet,2023-05-15,-31,75,Electronics,negative stock quantity
S000268741,2025-09-07,C016218,Yasin,Rostami,yasin.rostami16218@example.com,09162368080,Isfahan,2024-06-09,P00349,Nova Sneakers 349,grocery,323.12,774.01,B035,Mall Branch 35,Isfahan,mobile,3,0,card,2025-03-25,-2,50,Grocery,negative stock quantity
S000270962,2025-10-31,C035473,Neda,Jafari,neda.jafari35473@example.com,09978491528,Tabriz,2021-08-01,P00351,Max Notebook 351,garden,191.99,271.92,B018,North Branch 18,Tabriz,partner,3,15,card,2024-09-20,-28,10,Garden,negative stock quantity
S000273183,2023-04-14,C035429,Yasin,Ahmadi,yasin.ahmadi35429@example.com,09748377080,Tehran,2021-10-13,P00435,Plus Mixer 435,music,312.34,794.47,B039,Mall Branch 39,Shiraz,online,4,10,card,2024-11-23,-4,10,Music,negative stock quantity
S000275404,2024-02-25,C049306,Maryam,Mohammadi,maryam.mohammadi49306@example.com,09920311585,Shiraz,2021-07-21,P00271,Prime Ball 271,garden,136.82,320.74,B009,South Branch 9,Isfahan,store,3,0,card,2025-12-19,-27,50,Garden,negative stock quantity
S000277625,2025-07-04,C041962,Maryam,Ahmadi,maryam.ahmadi41962@example.com,09986980645,Rasht,2020-02-15,P00148,Max Coffee 148,shoes,122.39,210.51,B010,Central Branch 10,Rasht,mobile,3,25,wallet,2024-05-09,-5,10,Shoes,negative stock quantity
S000279846,2023-02-06,C001261,Arman,Rostami,arman.rostami1261@example.com,09504886868,Karaj,2022-09-17,P00124,Plus Coffee 124,beauty,200.91,367.89,B036,Express Branch 36,Tehran,store,8,10,card,2025-07-12,-15,75,Beauty,negative stock quantity
