sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,rejection_reason
S000778678,2023-10-09,C044081,Mina,Karimi,mina.karimi44081@example.com,9276502797.0,TEHRAN,2024-04-08,P00306,Nova Headphones 306,Toys,,180.82,B021,Airport Branch 21,tehran,online,1,25,CARD,2023-11-06,82,40,missing_unit_cost
S000779310,2024-12-08,C040865,Hana,Jafari,hana.jafari40865@example.com,9238883248.0,Qom,2024-10-02,P00292,Eco Notebook 292,Automotive,98.79,275.22,B036,Express Branch 36,TEHRAN,store,0,25,card,2025-11-07,65,40,invalid_quantity
S000780240,2023-04-17,C039068,Ali,Rostami,ali.rostami39068@example.com,9167432871.0,Tehran,2023-12-09,P00016,Plus Shirt 16,Pets,201.17,,B007,Central Branch 7,Qom,partner,1,25,card,2023-09-11,361,100,missing_unit_price
S000780468,2024-08-02,C033800,Reza,Karimi,reza.karimi33800@example.com,9214901444.0,TEHRAN,2024-06-14,P00297,Nova Puzzle 297,Baby,56.24,-100.5,B018,North Branch 18,Tabriz,partner,5,15,Online,2025-02-25,273,30,invalid_unit_price
S000780547,2024-01-22,C014013,Yasin,Rahimi,yasin.rahimi14013@example.com,9742131001.0,Tehran,2022-06-09,P00482,Classic Coffee 482,Home Appliances,63.22,175.51,B008,West Branch 8,Isfahan,store,0,0,online,2024-11-23,53,100,invalid_quantity
S000780910,2024-11-08,C039306,Mina,Rahimi,mina.rahimi39306@example.com,9758775891.0,Rasht,2024-01-14,P00049,Max Notebook 49,Grocery,105.19,180.1,B017,Express Branch 17,tehran,online,2,120,CARD,2023-04-10,338,10,invalid_discount_percent
S000781479,2024-08-20,C022583,Omid,Hosseini,omid.hosseini22583@example.com,9157004229.0,isfahan,2020-10-27,P00351,Max Notebook 351,Garden,,271.92,B028,Express Branch 28,isfahan,partner,3,0,card,2023-07-26,289,10,missing_unit_cost
S000781532,2023-02-02,C042818,Amir,Ahmadi,amir.ahmadi42818@example.com,9865236289.0,Qom,2023-11-14,P00462,Basic Sneakers 462,Home Appliances,8.73,11.05,B036,Express Branch 36,TEHRAN,store,-1,5,CARD,2025-06-05,302,75,invalid_quantity
S000781784,2023-12-16,C037701,Arman,Ahmadi,arman.ahmadi37701@example.com,9444030420.0,Rasht,2021-12-26,P00291,Eco Puzzle 291,Garden,38.57,102.84,B038,East Branch 38,Tehran,mobile,0,25,Online,2025-12-29,122,40,invalid_quantity
S000782084,2023-07-25,C015906,Omid,Rahimi,omid.rahimi15906@example.com,9601883511.0,shiraz,2023-12-05,P00016,Plus Shirt 16,Pets,-201.17,553.22,B002,Mall Branch 2,Karaj,partner,3,0,CARD,2023-08-29,434,20,invalid_unit_cost
S000783021,2025-12-19,C031067,Maryam,Rahimi,maryam.rahimi31067@example.com,9720859331.0,shiraz,2020-08-25,P00407,Classic Cream 407,Clothing,191.59,535.51,B019,Bazaar Branch 19,Shiraz,mobile,0,10,cash,2024-03-27,175,100,invalid_quantity
S000783491,2024-01-02,C017972,Hana,Jafari,hana.jafari17972@example.com,9547299366.0,Qom,2022-12-10,P00226,Mini Cream 226,Toys,358.48,,B002,Mall Branch 2,Karaj,partner,6,5,Online,2025-03-20,126,20,missing_unit_price
S000784258,2024-03-12,C014016,Arman,Moradi,arman.moradi14016@example.com,9480231563.0,tehran,2023-09-09,P00171,Classic Ball 171,Garden,303.57,643.09,B009,South Branch 9,isfahan,store,0,0,card,2023-07-16,29,75,invalid_quantity
S000784280,2024-06-13,C037829,Reza,Akbari,reza.akbari37829@example.com,9585353811.0,tehran,2022-10-12,P00411,Max Desk 411,Garden,,56.32,B037,Bazaar Branch 37,Tehran,online,1,5,wallet,2023-06-11,269,10,missing_unit_cost
S000784735,2025-12-08,C049713,Mina,Karimi,mina.karimi49713@example.com,9407445440.0,TEHRAN,2023-09-10,P00332,Nova Notebook 332,Automotive,391.91,849.23,B022,Outlet Branch 22,Rasht,mobile,-3,10,card,2025-11-14,478,100,invalid_quantity
S000785471,2023-07-03,C026023,Reza,Akbari,reza.akbari26023@example.com,9682238641.0,Isfahan,2022-01-22,P00356,Basic Desk 356,Pets,157.9,-309.83,B031,North Branch 31,Tehran,store,4,0,wallet,2025-11-22,438,20,invalid_unit_price
S000785476,2025-11-08,C042885,Amir,Hosseini,amir.hosseini42885@example.com,9822495235.0,Qom,2024-02-05,P00061,Mini Sneakers 61,Electronics,249.12,360.36,B022,Outlet Branch 22,Rasht,mobile,1,0,card,2025-12-30,147,40,duplicate_sale_id
S000785495,2025-12-19,C044652,Ali,Karimi,ali.karimi44652@example.com,9394870071.0,Mashhad,2021-08-08,P00471,Max Puzzle 471,Garden,150.94,415.48,B038,East Branch 38,Tehran,mobile,0,10,online,2023-02-28,98,50,invalid_quantity
S000786631,2025-04-27,C021726,Leila,Mohammadi,leila.mohammadi21726@example.com,9361698627.0,Isfahan,2023-12-10,P00447,Prime Puzzle 447,Clothing,-292.42,402.58,B035,Mall Branch 35,isfahan,mobile,3,20,Online,2024-12-22,310,100,invalid_unit_cost
S000786732,2025-09-12,C031264,Reza,Moradi,reza.moradi31264@example.com,9937932050.0,TEHRAN,2020-03-13,P00379,Mini Ball 379,Gaming,125.96,236.03,B009,South Branch 9,isfahan,store,0,0,CARD,2024-01-29,488,20,invalid_quantity
S000786742,2024-10-04,C007596,Amir,Karimi,amir.karimi7596@example.com,9730751558.0,Isfahan,2024-10-03,P00067,Basic Cream 67,Clothing,154.08,,B001,Central Branch 1,Rasht,online,3,20,cash,2024-02-23,373,40,missing_unit_price
S000786917,2024-02-04,C035818,Sara,Salehi,sara.salehi35818@example.com,9936855479.0,Tehran,2022-04-02,P00493,Smart Ball 493,Health,196.16,387.38,B037,Bazaar Branch 37,Tehran,online,4,120,CARD,2024-10-10,313,100,invalid_discount_percent
S000787081,2024-02-09,C043865,Hana,Rahimi,hana.rahimi43865@example.com,9285799447.0,Qom,2023-02-02,P00088,Pro Mixer 88,Shoes,,741.36,B012,South Branch 12,Mashhad,online,3,25,CARD,2024-11-12,344,75,missing_unit_cost
S000787938,2023-01-19,C023324,Yasin,Jafari,yasin.jafari23324@example.com,9918983930.0,Isfahan,2020-02-22,P00316,Basic Shirt 316,Pets,202.33,497.7,B007,Central Branch 7,Qom,partner,-4,5,wallet,2025-08-29,236,50,invalid_quantity
S000787969,2025-07-07,C034327,Arman,Karimi,arman.karimi34327@example.com,9475660659.0,tehran,2020-03-14,P00356,Basic Desk 356,Pets,157.9,309.83,B038,East Branch 38,Tehran,mobile,0,0,cash,2024-04-13,124,75,invalid_quantity
S000789206,2024-09-09,C035700,Sara,Mohammadi,sara.mohammadi35700@example.com,9972790415.0,Shiraz,2023-08-22,P00129,Max Sneakers 129,Grocery,52.81,102.47,B015,Outlet Branch 15,Isfahan,partner,0,0,cash,2024-07-07,496,30,invalid_quantity
S000789882,2023-09-14,C026592,Omid,Akbari,omid.akbari26592@example.com,9161458026.0,Tabriz,2020-06-16,P00086,Plus Cream 86,Toys,,808.57,B040,Outlet Branch 40,tehran,online,3,25,online,2025-05-18,38,75,missing_unit_cost
S000789993,2024-10-02,C026769,Omid,Jafari,omid.jafari26769@example.com,9796440343.0,Karaj,2022-04-28,P00373,Pro Puzzle 373,Health,394.19,,B010,Central Branch 10,Rasht,mobile,2,0,wallet,2024-04-22,201,50,missing_unit_price
S000790443,2023-11-28,C034548,Ali,Moradi,ali.moradi34548@example.com,9596220126.0,Tehran,2020-04-01,P00352,Nova Desk 352,Automotive,256.47,527.87,B011,Central Branch 11,TEHRAN,partner,0,10,online,2023-11-30,294,20,invalid_quantity
S000790474,2023-12-26,C034360,Omid,Salehi,omid.salehi34360@example.com,9769967083.0,tehran,2020-11-17,P00047,Eco Desk 47,Clothing,96.95,-241.24,B031,North Branch 31,Tehran,store,3,25,CARD,2023-01-29,25,75,invalid_unit_price
S000791141,2025-03-15,C018840,Arman,Jafari,arman.jafari18840@example.com,9415066967.0,Rasht,2024-05-06,P00335,Prime Shirt 335,Music,134.04,309.67,B006,North Branch 6,tehran,online,-1,0,cash,2023-12-05,435,30,invalid_quantity
S000791178,2025-04-15,C041347,Yasin,Rahimi,yasin.rahimi41347@example.com,9432131527.0,shiraz,2023-07-17,P00083,Classic Shirt 83,Books,-199.94,538.69,B020,North Branch 20,Shiraz,online,2,5,Online,2025-10-31,274,20,invalid_unit_cost
S000791680,2025-09-07,C026951,Arman,Moradi,arman.moradi26951@example.com,9471498250.0,Rasht,2020-06-16,P00390,Eco Cream 390,Office,145.86,323.51,B004,Bazaar Branch 4,Rasht,partner,0,0,online,2024-08-07,300,30,invalid_quantity
S000792683,2023-06-23,C024607,Sara,Rahimi,sara.rahimi24607@example.com,9233487814.0,Mashhad,2021-09-22,P00345,Pro Notebook 345,Sports,,887.44,B018,North Branch 18,Tabriz,partner,6,15,Online,2024-12-23,187,20,missing_unit_cost
S000792917,2025-05-23,C046763,Mina,Rostami,mina.rostami46763@example.com,9514467471.0,Shiraz,2023-04-10,P00159,Max Notebook 159,Gaming,385.34,468.39,B036,Express Branch 36,TEHRAN,store,0,15,Online,2025-11-06,303,50,invalid_quantity
S000792924,2024-02-14,C046693,Hana,Moradi,hana.moradi46693@example.com,9412044362.0,isfahan,2024-08-24,P00147,Prime Puzzle 147,Clothing,333.65,444.33,B009,South Branch 9,isfahan,store,1,120,card,2024-03-30,226,30,invalid_discount_percent
S000793244,2023-07-09,C045277,Amir,Hosseini,amir.hosseini45277@example.com,9149060938.0,TEHRAN,2021-04-20,P00045,Smart Shirt 45,Sports,146.42,,B037,Bazaar Branch 37,Tehran,online,1,0,cash,2024-03-28,300,40,missing_unit_price
S000793253,2025-09-17,C028558,Mina,Mohammadi,mina.mohammadi28558@example.com,9467193179.0,Mashhad,2021-06-02,P00422,Prime Desk 422,Home Appliances,179.61,346.09,B015,Outlet Branch 15,Isfahan,partner,1,10,Online,2025-09-07,425,75,duplicate_sale_id
S000794154,2023-09-10,C020861,Hana,Ahmadi,hana.ahmadi20861@example.com,9766666111.0,TEHRAN,2022-10-15,P00155,Plus Cream 155,Music,252.23,303.31,B029,North Branch 29,TEHRAN,mobile,0,15,online,2025-11-21,217,40,invalid_quantity
S000794344,2025-05-12,C021437,Sara,Rostami,sara.rostami21437@example.com,9397299946.0,Isfahan,2021-10-15,P00441,Basic Desk 441,Electronics,185.32,482.87,B010,Central Branch 10,Rasht,mobile,-5,15,cash,2024-05-27,435,10,invalid_quantity
S000795391,2023-01-22,C019064,Ali,Ahmadi,ali.ahmadi19064@example.com,9200437114.0,Tehran,2024-09-30,P00380,Pro Notebook 380,Furniture,132.42,291.35,B022,Outlet Branch 22,Rasht,mobile,0,0,Online,2023-07-08,256,40,invalid_quantity
S000795477,2025-09-30,C041168,Neda,Mohammadi,neda.mohammadi41168@example.com,9937592079.0,Qom,2024-08-22,P00386,Basic Desk 386,Toys,359.72,-470.14,B009,South Branch 9,isfahan,store,1,0,cash,2024-02-28,289,50,invalid_unit_price
S000795484,2025-10-07,C048557,Mina,Akbari,mina.akbari48557@example.com,9379089976.0,shiraz,2022-08-19,P00030,Basic Puzzle 30,Office,,240.91,B005,South Branch 5,TEHRAN,online,3,20,CARD,2025-01-28,210,40,missing_unit_cost
S000795725,2023-09-29,C047071,Yasin,Jafari,yasin.jafari47071@example.com,9636210471.0,Tehran,2024-03-22,P00152,Basic Desk 152,Automotive,-330.94,403.55,B016,North Branch 16,Rasht,online,3,5,CARD,2024-05-13,96,10,invalid_unit_cost
S000796495,2024-06-22,C011468,Amir,Rostami,amir.rostami11468@example.com,9894866111.0,Tehran,2021-01-28,P00050,Smart Notebook 50,Office,230.15,,B037,Bazaar Branch 37,Tehran,online,2,25,online,2025-05-30,176,40,missing_unit_price
S000796628,2024-12-20,C037023,Arman,Mohammadi,arman.mohammadi37023@example.com,9667242652.0,isfahan,2022-02-03,P00047,Eco Desk 47,Clothing,96.95,241.24,B036,Express Branch 36,TEHRAN,store,0,0,wallet,2023-08-01,76,40,invalid_quantity
S000797547,2024-11-01,C004594,Arman,Mohammadi,arman.mohammadi4594@example.com,9336771632.0,Qom,2021-07-27,P00124,Plus Coffee 124,Beauty,200.91,367.89,B024,Outlet Branch 24,TEHRAN,store,-5,0,CARD,2025-04-01,94,20,invalid_quantity
S000797865,2024-12-19,C000312,Hana,Rahimi,hana.rahimi312@example.com,9957397689.0,TEHRAN,2020-08-13,P00090,Basic Shirt 90,Office,18.52,40.15,B009,South Branch 9,isfahan,store,0,0,wallet,2024-09-28,424,50,invalid_quantity
S000798285,2024-11-29,C003496,Reza,Karimi,reza.karimi3496@example.com,9170393950.0,isfahan,2023-10-10,P00058,Classic Headphones 58,Travel,,162.67,B022,Outlet Branch 22,Rasht,mobile,3,0,cash,2023-06-20,282,10,missing_unit_cost
S000798931,2025-04-21,C026321,Hana,Rahimi,hana.rahimi26321@example.com,9163130713.0,Shiraz,2024-03-16,P00008,Pro Desk 8,Shoes,240.22,589.41,B001,Central Branch 1,Rasht,online,8,120,Online,2023-07-20,186,20,invalid_discount_percent
S000799102,2025-12-06,C038467,Neda,Hosseini,neda.hosseini38467@example.com,9123073020.0,Tehran,2024-03-31,P00217,Max Sneakers 217,Baby,105.85,160.48,B021,Airport Branch 21,tehran,online,0,10,Online,2024-11-01,433,40,invalid_quantity
S000799746,2024-05-08,C014024,Arman,Akbari,arman.akbari14024@example.com,9889706182.0,Mashhad,2023-12-18,P00450,Smart Headphones 450,Office,72.78,,B012,South Branch 12,Mashhad,online,1,0,CARD,2023-01-02,145,10,missing_unit_price
S000800272,2025-09-17,C029237,Yasin,Ahmadi,yasin.ahmadi29237@example.com,9261601625.0,Rasht,2020-10-11,P00075,Mini Shirt 75,Music,-268.13,639.04,B007,Central Branch 7,Qom,partner,3,15,CARD,2025-04-14,333,75,invalid_unit_cost
S000800339,2024-04-17,C032348,Maryam,Jafari,maryam.jafari32348@example.com,9342931660.0,Rasht,2021-03-18,P00423,Basic Coffee 423,Books,277.51,435.42,B019,Bazaar Branch 19,Shiraz,mobile,0,10,Online,2024-03-07,438,100,invalid_quantity
S000800480,2025-10-28,C028449,Omid,Jafari,omid.jafari28449@example.com,9353111205.0,Rasht,2024-10-22,P00249,Max Sneakers 249,Grocery,309.04,-808.45,B033,South Branch 33,isfahan,online,5,5,card,2025-07-14,95,10,invalid_unit_price
S000800750,2024-03-05,C017614,Omid,Hosseini,omid.hosseini17614@example.com,9565332917.0,isfahan,2021-11-23,P00492,Eco Sneakers 492,Automotive,247.47,496.34,B021,Airport Branch 21,tehran,online,-3,0,card,2024-04-15,377,75,invalid_quantity
S000801030,2025-11-13,C003095,Reza,Rostami,reza.rostami3095@example.com,9596846400.0,Tehran,2022-06-19,P00383,Basic Ball 383,Books,246.85,639.81,B025,Bazaar Branch 25,Tehran,mobile,2,5,Online,2024-09-19,448,20,duplicate_sale_id
S000801086,2024-11-13,C028078,Reza,Akbari,reza.akbari28078@example.com,9356287745.0,Mashhad,2023-05-30,P00189,Basic Notebook 189,Grocery,,410.24,B040,Outlet Branch 40,tehran,online,8,5,online,2023-11-16,135,10,missing_unit_cost
S000801576,2024-08-22,C048703,Yasin,Karimi,yasin.karimi48703@example.com,9670608896.0,Isfahan,2020-10-23,P00426,Basic Mixer 426,Toys,288.91,561.11,B040,Outlet Branch 40,tehran,online,0,0,wallet,2023-01-30,444,50,invalid_quantity
S000802813,2024-01-01,C040106,Arman,Akbari,arman.akbari40106@example.com,9123234138.0,Mashhad,2021-03-26,P00405,Prime Coffee 405,Sports,382.05,772.23,B028,Express Branch 28,isfahan,partner,0,25,CARD,2023-11-14,233,30,invalid_quantity
S000802997,2024-09-04,C013269,Arman,Akbari,arman.akbari13269@example.com,9674203426.0,Isfahan,2020-08-21,P00222,Pro Coffee 222,Home Appliances,222.49,,B028,Express Branch 28,isfahan,partner,3,10,card,2025-07-20,180,75,missing_unit_price
S000803887,2023-04-25,C041622,Ali,Hosseini,ali.hosseini41622@example.com,9431450301.0,Rasht,2024-05-07,P00171,Classic Ball 171,Garden,,643.09,B003,Bazaar Branch 3,Karaj,online,5,25,CARD,2023-06-29,160,30,missing_unit_cost
S000803953,2025-08-25,C036639,Hana,Akbari,hana.akbari36639@example.com,9417829363.0,Mashhad,2021-12-12,P00490,Classic Sneakers 490,Office,201.05,322.63,B006,North Branch 6,tehran,online,-3,15,online,2025-08-07,98,30,invalid_quantity
S000804050,2023-11-02,C000569,Maryam,Moradi,maryam.moradi569@example.com,9288436227.0,Karaj,2024-10-19,P00274,Nova Coffee 274,Jewelry,171.31,215.79,B002,Mall Branch 2,Karaj,partner,0,20,online,2024-12-20,445,50,invalid_quantity
S000804819,2023-03-21,C046267,Mina,Akbari,mina.akbari46267@example.com,9956567501.0,Mashhad,2021-12-21,P00092,Eco Notebook 92,Automotive,-132.73,337.15,B003,Bazaar Branch 3,Karaj,online,2,0,wallet,2024-10-16,77,50,invalid_unit_cost
S000804938,2023-10-29,C027735,Amir,Akbari,amir.akbari27735@example.com,9771500977.0,Isfahan,2024-07-10,P00204,Prime Sneakers 204,Beauty,184.44,355.83,B007,Central Branch 7,Qom,partner,5,120,cash,2023-10-05,83,30,invalid_discount_percent
S000805287,2025-12-01,C038065,Leila,Jafari,leila.jafari38065@example.com,9504917194.0,Tehran,2024-04-04,P00069,Eco Ball 69,Grocery,41.97,62.04,B021,Airport Branch 21,tehran,online,0,10,wallet,2025-08-30,243,30,invalid_quantity
S000805483,2025-12-12,C039170,Neda,Akbari,neda.akbari39170@example.com,9678347356.0,tehran,2021-12-03,P00004,Mini Desk 4,Beauty,211.74,-535.86,B014,Bazaar Branch 14,shiraz,mobile,3,0,online,2025-12-05,57,20,invalid_unit_price
S000806248,2023-02-28,C004044,Leila,Akbari,leila.akbari4044@example.com,9801907516.0,Rasht,2020-04-09,P00467,Nova Headphones 467,Clothing,191.58,,B004,Bazaar Branch 4,Rasht,partner,3,0,wallet,2023-07-05,271,40,missing_unit_price
S000806524,2025-06-18,C047640,Hana,Mohammadi,hana.mohammadi47640@example.com,9404146457.0,TEHRAN,2020-06-01,P00047,Eco Desk 47,Clothing,96.95,241.24,B011,Central Branch 11,TEHRAN,partner,0,25,card,2024-08-11,393,10,invalid_quantity
S000806688,2024-10-08,C031548,Hana,Moradi,hana.moradi31548@example.com,9723999959.0,Qom,2022-10-05,P00001,Mini Desk 1,Electronics,,160.11,B015,Outlet Branch 15,Isfahan,partner,2,25,cash,2025-04-29,455,50,missing_unit_cost
S000807156,2024-11-11,C042860,Ali,Rahimi,ali.rahimi42860@example.com,9712308154.0,tehran,2023-08-13,P00459,Classic Sneakers 459,Gaming,36.87,67.96,B019,Bazaar Branch 19,Shiraz,mobile,-4,0,CARD,2024-05-16,213,40,invalid_quantity
S000807761,2023-07-11,C013547,Mina,Moradi,mina.moradi13547@example.com,9773149346.0,Isfahan,2020-10-14,P00138,Classic Ball 138,Travel,388.44,982.53,B014,Bazaar Branch 14,shiraz,mobile,0,0,cash,2023-06-09,317,50,invalid_quantity
S000808807,2025-07-25,C018011,Amir,Moradi,amir.moradi18011@example.com,9899928199.0,shiraz,2020-02-11,P00287,Nova Shirt 287,Clothing,104.62,257.48,B024,Outlet Branch 24,TEHRAN,store,4,10,wallet,2023-07-13,107,50,duplicate_sale_id
S000808998,2024-07-28,C011731,Leila,Salehi,leila.salehi11731@example.com,9868916314.0,TEHRAN,2024-04-01,P00406,Nova Headphones 406,Toys,307.89,791.41,B011,Central Branch 11,TEHRAN,partner,0,15,Online,2025-05-20,211,20,invalid_quantity
S000809366,2025-03-18,C015208,Leila,Rostami,leila.rostami15208@example.com,9816849123.0,Rasht,2024-05-22,P00099,Plus Puzzle 99,Gaming,-26.79,45.95,B023,Bazaar Branch 23,Rasht,mobile,1,10,cash,2025-08-16,263,30,invalid_unit_cost
S000809489,2023-06-01,C045752,Omid,Jafari,omid.jafari45752@example.com,9879776453.0,Qom,2021-11-18,P00341,Prime Ball 341,Electronics,,321.24,B037,Bazaar Branch 37,Tehran,online,3,0,cash,2025-10-30,461,20,missing_unit_cost
S000809499,2024-04-23,C046301,Maryam,Salehi,maryam.salehi46301@example.com,9701950572.0,isfahan,2020-03-14,P00081,Eco Coffee 81,Electronics,267.58,,B022,Outlet Branch 22,Rasht,mobile,5,5,online,2023-02-17,355,100,missing_unit_price
S000810235,2025-10-31,C021233,Omid,Jafari,omid.jafari21233@example.com,9365922120.0,Mashhad,2022-07-03,P00419,Prime Cream 419,Gaming,154.82,206.51,B022,Outlet Branch 22,Rasht,mobile,0,25,CARD,2024-03-08,359,100,invalid_quantity
S000810359,2025-03-15,C014081,Neda,Ahmadi,neda.ahmadi14081@example.com,9368437858.0,Shiraz,2020-06-17,P00324,Pro Ball 324,Beauty,265.69,392.33,B013,Outlet Branch 13,Mashhad,mobile,-3,15,CARD,2025-06-28,463,50,invalid_quantity
S000810486,2025-06-25,C045129,Amir,Rahimi,amir.rahimi45129@example.com,9956429839.0,shiraz,2023-10-13,P00151,Prime Coffee 151,Garden,396.9,-465.8,B028,Express Branch 28,isfahan,partner,10,25,CARD,2025-06-13,423,10,invalid_unit_price
S000810945,2025-06-28,C023876,Leila,Hosseini,leila.hosseini23876@example.com,9765757564.0,Tehran,2021-05-27,P00440,Basic Shirt 440,Furniture,254.49,698.9,B009,South Branch 9,isfahan,store,2,120,card,2025-04-13,388,20,invalid_discount_percent
S000811472,2025-04-15,C032805,Leila,Rahimi,leila.rahimi32805@example.com,9928445164.0,Shiraz,2023-09-23,P00413,Plus Shirt 413,Health,344.24,526.41,B003,Bazaar Branch 3,Karaj,online,0,0,card,2025-11-10,390,100,invalid_quantity
S000812290,2024-03-04,C026808,Sara,Rahimi,sara.rahimi26808@example.com,9936083250.0,TEHRAN,2024-02-20,P00439,Classic Puzzle 439,Gaming,,763.39,B035,Mall Branch 35,isfahan,mobile,4,5,card,2025-06-15,417,10,missing_unit_cost
S000812709,2025-12-02,C031025,Reza,Jafari,reza.jafari31025@example.com,9371241187.0,Isfahan,2022-02-13,P00361,Classic Sneakers 361,Electronics,273.95,375.35,B014,Bazaar Branch 14,shiraz,mobile,0,10,online,2023-04-15,450,100,invalid_quantity
S000812750,2023-09-05,C015633,Reza,Jafari,reza.jafari15633@example.com,9449225671.0,Qom,2023-04-04,P00132,Basic Ball 132,Automotive,44.07,,B005,South Branch 5,TEHRAN,online,8,25,card,2023-03-08,108,75,missing_unit_price
S000813562,2023-12-04,C016179,Hana,Hosseini,hana.hosseini16179@example.com,9100129164.0,Tehran,2020-02-10,P00476,Plus Puzzle 476,Pets,358.21,718.34,B028,Express Branch 28,isfahan,partner,-1,20,Online,2023-06-18,142,10,invalid_quantity
S000813913,2024-10-18,C007470,Yasin,Karimi,yasin.karimi7470@example.com,9446465628.0,Tabriz,2024-12-03,P00347,Classic Cream 347,Clothing,-60.65,93.42,B040,Outlet Branch 40,tehran,online,2,0,card,2024-03-10,262,10,invalid_unit_cost
S000813946,2025-10-27,C003782,Ali,Akbari,ali.akbari3782@example.com,9923334686.0,Shiraz,2024-04-22,P00123,Pro Mixer 123,Books,125.88,338.14,B008,West Branch 8,Isfahan,store,0,0,card,2025-09-25,139,75,invalid_quantity
S000815091,2024-10-24,C015172,Ali,Rahimi,ali.rahimi15172@example.com,9419777781.0,shiraz,2020-05-30,P00272,Smart Coffee 272,Automotive,,320.35,B029,North Branch 29,TEHRAN,mobile,5,20,CARD,2023-12-12,349,75,missing_unit_cost
S000815183,2024-08-02,C029544,Reza,Hosseini,reza.hosseini29544@example.com,9421174568.0,Shiraz,2020-05-04,P00348,Basic Mixer 348,Shoes,134.84,361.1,B007,Central Branch 7,Qom,partner,0,10,CARD,2025-01-02,56,50,invalid_quantity
S000815489,2025-09-05,C026788,Ali,Hosseini,ali.hosseini26788@example.com,9561979901.0,Tehran,2022-09-02,P00293,Plus Sneakers 293,Health,336.86,-704.05,B007,Central Branch 7,Qom,partner,2,15,online,2023-03-13,287,100,invalid_unit_price
S000816001,2025-09-06,C021038,Mina,Salehi,mina.salehi21038@example.com,9504398711.0,shiraz,2021-09-09,P00469,Prime Desk 469,Grocery,73.29,,B031,North Branch 31,Tehran,store,3,5,cash,2023-12-19,90,40,missing_unit_price
S000816420,2024-06-28,C039085,Maryam,Ahmadi,maryam.ahmadi39085@example.com,9257740792.0,tehran,2021-10-02,P00171,Classic Ball 171,Garden,303.57,643.09,B007,Central Branch 7,Qom,partner,0,25,Online,2023-06-24,464,50,invalid_quantity
S000816584,2024-07-08,C047681,Sara,Karimi,sara.karimi47681@example.com,9725046645.0,Isfahan,2020-03-15,P00370,Max Puzzle 370,Office,394.39,608.3,B022,Outlet Branch 22,Rasht,mobile,3,20,online,2023-06-06,283,30,duplicate_sale_id
S000816765,2023-07-02,C037219,Amir,Rostami,amir.rostami37219@example.com,9176844638.0,Rasht,2020-04-20,P00435,Plus Mixer 435,Music,312.34,794.47,B013,Outlet Branch 13,Mashhad,mobile,-3,15,wallet,2024-12-28,315,100,invalid_quantity
S000816952,2025-04-13,C040355,Mina,Mohammadi,mina.mohammadi40355@example.com,9157434459.0,isfahan,2021-12-05,P00104,Mini Desk 104,Beauty,185.86,431.35,B038,East Branch 38,Tehran,mobile,2,120,cash,2024-04-18,272,30,invalid_discount_percent
S000817657,2025-07-17,C035166,Neda,Moradi,neda.moradi35166@example.com,9901280716.0,TEHRAN,2021-03-31,P00071,Classic Sneakers 71,Garden,280.34,477.06,B002,Mall Branch 2,Karaj,partner,0,0,cash,2023-12-11,361,75,invalid_quantity
S000817892,2025-06-04,C026408,Leila,Rahimi,leila.rahimi26408@example.com,9294503412.0,shiraz,2023-02-26,P00449,Mini Cream 449,Grocery,,173.91,B005,South Branch 5,TEHRAN,online,5,15,Online,2023-03-11,57,40,missing_unit_cost
S000818460,2025-02-24,C022786,Mina,Rahimi,mina.rahimi22786@example.com,9335393359.0,Tehran,2020-07-20,P00472,Pro Desk 472,Automotive,-74.87,99.86,B038,East Branch 38,Tehran,mobile,3,0,Online,2025-09-09,199,50,invalid_unit_cost
S000818894,2025-03-09,C013427,Hana,Karimi,hana.karimi13427@example.com,9496952528.0,Tabriz,2021-02-05,P00433,Prime Notebook 433,Health,187.76,358.31,B025,Bazaar Branch 25,Tehran,mobile,0,10,cash,2025-06-30,262,30,invalid_quantity
S000819252,2024-07-07,C040190,Yasin,Akbari,yasin.akbari40190@example.com,9846849959.0,Karaj,2024-04-27,P00401,Classic Puzzle 401,Electronics,154.81,,B011,Central Branch 11,TEHRAN,partner,3,0,CARD,2024-02-13,19,100,missing_unit_price
S000819968,2024-10-09,C010405,Yasin,Rahimi,yasin.rahimi10405@example.com,9883577361.0,Qom,2023-01-01,P00466,Classic Mixer 466,Toys,194.76,453.54,B036,Express Branch 36,TEHRAN,store,-4,20,card,2024-04-26,140,100,invalid_quantity
S000820131,2024-09-28,C027335,Sara,Ahmadi,sara.ahmadi27335@example.com,9322505278.0,Isfahan,2023-07-12,P00062,Prime Sneakers 62,Home Appliances,358.63,458.16,B016,North Branch 16,Rasht,online,0,10,Online,2025-12-02,14,75,invalid_quantity
S000820492,2025-12-15,C004549,Yasin,Karimi,yasin.karimi4549@example.com,9116936434.0,Rasht,2022-07-16,P00302,Nova Shirt 302,Home Appliances,179.53,-245.27,B014,Bazaar Branch 14,shiraz,mobile,6,15,CARD,2025-02-06,438,40,invalid_unit_price
